id,registry,registration_date,start_date,has_prospective_registration
NCT01199276,ClinicalTrials.gov,2010-09-09,2010-09-30,TRUE
NCT01668498,ClinicalTrials.gov,2012-08-16,2011-05-31,FALSE
NCT00842959,ClinicalTrials.gov,2009-02-11,2009-02-28,TRUE
NCT01756118,ClinicalTrials.gov,2012-12-19,2012-06-30,FALSE
NCT02591524,ClinicalTrials.gov,2015-10-27,2015-11-30,TRUE
NCT02633228,ClinicalTrials.gov,2015-12-14,2014-12-31,FALSE
NCT02398864,ClinicalTrials.gov,2015-03-13,2015-03-31,TRUE
NCT00779714,ClinicalTrials.gov,2008-10-22,2008-10-31,TRUE
NCT01294241,ClinicalTrials.gov,2010-10-27,2010-11-30,TRUE
NCT01778270,ClinicalTrials.gov,2013-01-25,2011-10-31,FALSE
NCT01105728,ClinicalTrials.gov,2010-04-15,2010-04-30,TRUE
NCT02223091,ClinicalTrials.gov,2014-07-02,2014-09-30,TRUE
NCT02129400,ClinicalTrials.gov,2014-04-15,2014-05-31,TRUE
NCT01935297,ClinicalTrials.gov,2013-07-05,2013-06-30,FALSE
NCT01693016,ClinicalTrials.gov,2012-09-19,2012-09-30,TRUE
NCT01341106,ClinicalTrials.gov,2011-04-20,2011-04-30,TRUE
NCT01669408,ClinicalTrials.gov,2012-08-14,2012-09-30,TRUE
NCT01885403,ClinicalTrials.gov,2013-06-20,2013-06-30,TRUE
NCT01596777,ClinicalTrials.gov,2012-05-07,2010-01-31,FALSE
NCT00807300,ClinicalTrials.gov,2008-12-09,2006-10-31,FALSE
NCT02847260,ClinicalTrials.gov,2016-07-25,2012-04-30,FALSE
NCT01928823,ClinicalTrials.gov,2013-07-26,2011-11-30,FALSE
NCT01342601,ClinicalTrials.gov,2011-04-21,2011-04-30,TRUE
NCT00282646,ClinicalTrials.gov,2006-01-25,2005-10-31,FALSE
NCT01441791,ClinicalTrials.gov,2011-09-23,2011-02-28,FALSE
NCT01191632,ClinicalTrials.gov,2010-08-20,2010-03-31,FALSE
NCT00561587,ClinicalTrials.gov,2007-11-20,2007-11-30,TRUE
NCT01297712,ClinicalTrials.gov,2011-02-14,2009-09-30,FALSE
NCT02189408,ClinicalTrials.gov,2014-06-11,2010-07-31,FALSE
NCT01481909,ClinicalTrials.gov,2011-11-23,2010-09-30,FALSE
NCT01924962,ClinicalTrials.gov,2013-08-15,2008-05-28,FALSE
NCT00111345,ClinicalTrials.gov,2005-05-19,2004-03-31,FALSE
NCT00681135,ClinicalTrials.gov,2008-05-16,2008-04-30,FALSE
NCT01115101,ClinicalTrials.gov,2010-04-27,2009-07-31,FALSE
NCT02585752,ClinicalTrials.gov,2015-10-20,2015-10-01,TRUE
NCT02247180,ClinicalTrials.gov,2014-09-16,2014-09-30,TRUE
NCT00724022,ClinicalTrials.gov,2008-07-25,2008-06-30,FALSE
NCT01502241,ClinicalTrials.gov,2011-12-24,2005-01-31,FALSE
NCT01474265,ClinicalTrials.gov,2011-11-03,2011-11-30,TRUE
NCT00515970,ClinicalTrials.gov,2007-08-13,2007-12-31,TRUE
NCT03105024,ClinicalTrials.gov,2017-03-27,2017-03-22,TRUE
NCT01221571,ClinicalTrials.gov,2010-10-05,2010-10-31,TRUE
NCT00939939,ClinicalTrials.gov,2009-07-14,2010-03-31,TRUE
NCT02501837,ClinicalTrials.gov,2015-07-15,2014-07-31,FALSE
NCT01741532,ClinicalTrials.gov,2012-12-03,2012-12-13,TRUE
NCT00845286,ClinicalTrials.gov,2008-09-19,2008-09-30,TRUE
NCT01206790,ClinicalTrials.gov,2010-09-21,2009-06-30,FALSE
NCT02721849,ClinicalTrials.gov,2016-03-17,2016-04-30,TRUE
NCT02206854,ClinicalTrials.gov,2014-07-31,2014-06-30,FALSE
NCT02703519,ClinicalTrials.gov,2016-03-06,2014-11-30,FALSE
NCT01180400,ClinicalTrials.gov,2010-08-05,2010-09-30,TRUE
NCT00170625,ClinicalTrials.gov,2005-09-09,2004-06-30,FALSE
NCT00635596,ClinicalTrials.gov,2008-03-07,2008-03-31,TRUE
NCT01589211,ClinicalTrials.gov,2012-04-27,2011-12-16,FALSE
NCT02557113,ClinicalTrials.gov,2015-09-20,2011-01-31,FALSE
NCT01607099,ClinicalTrials.gov,2012-05-24,2012-09-30,TRUE
NCT00284713,ClinicalTrials.gov,2006-01-31,2004-05-31,FALSE
NCT01884376,ClinicalTrials.gov,2013-06-19,2013-07-31,TRUE
NCT00646334,ClinicalTrials.gov,2008-03-18,2006-06-30,FALSE
NCT01605487,ClinicalTrials.gov,2012-05-11,2012-06-30,TRUE
NCT00461656,ClinicalTrials.gov,2007-04-17,2009-09-30,TRUE
NCT01144429,ClinicalTrials.gov,2010-06-10,2010-06-30,TRUE
NCT01690117,ClinicalTrials.gov,2012-09-17,2012-10-31,TRUE
NCT01181206,ClinicalTrials.gov,2010-08-11,2010-08-31,TRUE
NCT01580124,ClinicalTrials.gov,2012-04-16,2010-11-30,FALSE
NCT01837901,ClinicalTrials.gov,2013-04-09,2011-07-31,FALSE
NCT01407848,ClinicalTrials.gov,2011-07-28,2012-01-31,TRUE
NCT01242345,ClinicalTrials.gov,2010-11-16,2010-06-30,FALSE
NCT01890317,ClinicalTrials.gov,2013-06-24,2012-08-31,FALSE
NCT01993056,ClinicalTrials.gov,2013-11-19,2011-08-31,FALSE
NCT01631799,ClinicalTrials.gov,2012-06-27,2008-10-31,FALSE
NCT00413127,ClinicalTrials.gov,2006-12-18,2007-09-30,TRUE
NCT02705456,ClinicalTrials.gov,2016-02-25,2014-10-31,FALSE
NCT00554658,ClinicalTrials.gov,2007-11-06,2008-03-31,TRUE
NCT02722759,ClinicalTrials.gov,2016-03-10,2016-03-31,TRUE
NCT01544686,ClinicalTrials.gov,2012-02-22,2012-02-29,TRUE
NCT01280019,ClinicalTrials.gov,2011-01-19,2010-10-31,FALSE
NCT01205919,ClinicalTrials.gov,2010-09-17,2010-05-31,FALSE
NCT02551978,ClinicalTrials.gov,2015-09-11,2015-09-30,TRUE
NCT01123811,ClinicalTrials.gov,2010-05-07,2006-05-31,FALSE
NCT00124813,ClinicalTrials.gov,2005-07-27,2002-08-31,FALSE
NCT01708577,ClinicalTrials.gov,2012-09-28,2011-07-31,FALSE
NCT01693393,ClinicalTrials.gov,2012-09-14,2010-03-31,FALSE
NCT01914783,ClinicalTrials.gov,2013-07-30,2013-07-31,TRUE
NCT02066246,ClinicalTrials.gov,2014-01-22,2013-08-31,FALSE
NCT01412320,ClinicalTrials.gov,2011-08-05,2011-08-31,TRUE
NCT00401453,ClinicalTrials.gov,2006-11-17,2007-01-31,TRUE
NCT00583661,ClinicalTrials.gov,2007-12-20,2007-05-31,FALSE
NCT00180167,ClinicalTrials.gov,2005-09-13,2005-01-31,FALSE
NCT00422916,ClinicalTrials.gov,2007-01-16,2007-01-31,TRUE
NCT01395706,ClinicalTrials.gov,2011-07-14,2011-09-30,TRUE
NCT01349296,ClinicalTrials.gov,2011-05-05,2012-07-31,TRUE
NCT01394367,ClinicalTrials.gov,2011-06-28,2010-06-30,FALSE
NCT01693497,ClinicalTrials.gov,2012-09-18,2002-09-30,FALSE
NCT02154607,ClinicalTrials.gov,2014-03-27,2004-01-31,FALSE
NCT02647801,ClinicalTrials.gov,2015-12-15,2015-09-30,FALSE
NCT02726048,ClinicalTrials.gov,2016-03-29,2016-04-30,TRUE
NCT03063008,ClinicalTrials.gov,2017-02-16,2012-01-16,FALSE
NCT00979719,ClinicalTrials.gov,2009-09-17,2009-10-31,TRUE
NCT02941432,ClinicalTrials.gov,2016-10-16,2016-09-01,FALSE
NCT00368121,ClinicalTrials.gov,2006-08-23,2006-08-31,TRUE
NCT01443260,ClinicalTrials.gov,2011-09-20,2012-02-29,TRUE
NCT01372735,ClinicalTrials.gov,2011-06-09,2011-08-31,TRUE
NCT01227304,ClinicalTrials.gov,2010-10-21,2010-07-31,FALSE
NCT01230086,ClinicalTrials.gov,2010-10-26,2010-08-31,FALSE
NCT01422512,ClinicalTrials.gov,2011-08-23,2011-09-30,TRUE
NCT02515526,ClinicalTrials.gov,2015-08-01,2015-06-30,FALSE
NCT00521664,ClinicalTrials.gov,2007-08-27,2004-09-30,FALSE
NCT01714414,ClinicalTrials.gov,2012-10-25,2012-12-31,TRUE
NCT02297646,ClinicalTrials.gov,2013-09-10,2012-08-31,FALSE
NCT01297023,ClinicalTrials.gov,2011-02-15,2011-01-31,FALSE
NCT01073917,ClinicalTrials.gov,2010-02-22,2010-03-31,TRUE
NCT01525667,ClinicalTrials.gov,2012-01-31,2012-11-30,TRUE
NCT01186510,ClinicalTrials.gov,2010-08-19,2010-08-31,TRUE
NCT01752725,ClinicalTrials.gov,2012-12-04,2011-10-31,FALSE
NCT02241642,ClinicalTrials.gov,2014-09-11,2013-10-31,FALSE
NCT00568841,ClinicalTrials.gov,2007-12-05,2007-10-31,FALSE
NCT01271595,ClinicalTrials.gov,2010-12-23,2009-08-31,FALSE
NCT00997841,ClinicalTrials.gov,2009-10-18,2009-06-30,FALSE
NCT00223041,ClinicalTrials.gov,2005-09-14,2003-04-30,FALSE
NCT01378845,ClinicalTrials.gov,2011-06-16,2011-07-31,TRUE
NCT00598637,ClinicalTrials.gov,2008-01-10,2007-12-31,FALSE
NCT00770783,ClinicalTrials.gov,2008-10-09,2005-02-28,FALSE
NCT01187134,ClinicalTrials.gov,2010-08-20,2011-07-31,TRUE
NCT01195896,ClinicalTrials.gov,2010-09-03,2010-09-30,TRUE
NCT00579657,ClinicalTrials.gov,2007-12-21,2007-08-31,FALSE
NCT00667667,ClinicalTrials.gov,2008-04-24,2008-04-30,TRUE
NCT01763112,ClinicalTrials.gov,2013-01-04,2013-01-31,TRUE
NCT02019498,ClinicalTrials.gov,2013-12-18,2014-04-30,TRUE
NCT01051310,ClinicalTrials.gov,2010-01-15,2008-06-30,FALSE
NCT02868320,ClinicalTrials.gov,2016-08-09,2014-04-30,FALSE
NCT01369706,ClinicalTrials.gov,2011-06-06,2009-09-30,FALSE
NCT00977340,ClinicalTrials.gov,2009-09-14,2009-10-31,TRUE
NCT01106391,ClinicalTrials.gov,2010-04-16,2010-03-31,FALSE
NCT01737034,ClinicalTrials.gov,2012-11-26,2011-01-31,FALSE
NCT01233180,ClinicalTrials.gov,2010-11-02,2010-09-30,FALSE
NCT03070821,ClinicalTrials.gov,2017-02-23,2013-01-30,FALSE
NCT00895778,ClinicalTrials.gov,2009-04-29,2009-03-31,FALSE
NCT01385202,ClinicalTrials.gov,2011-06-27,2011-06-30,TRUE
NCT01415804,ClinicalTrials.gov,2011-08-11,2002-02-28,FALSE
NCT01767181,ClinicalTrials.gov,2013-01-10,2013-02-28,TRUE
NCT01480323,ClinicalTrials.gov,2011-11-23,2012-02-29,TRUE
NCT01923493,ClinicalTrials.gov,2013-08-13,2013-08-31,TRUE
NCT02108353,ClinicalTrials.gov,2013-11-04,2015-01-31,TRUE
NCT02220764,ClinicalTrials.gov,2014-07-16,2008-05-31,FALSE
NCT01502163,ClinicalTrials.gov,2011-12-23,2011-10-31,FALSE
NCT01774838,ClinicalTrials.gov,2013-01-16,2014-10-31,TRUE
NCT01220856,ClinicalTrials.gov,2010-10-07,2010-07-28,FALSE
NCT01170988,ClinicalTrials.gov,2010-07-27,2010-08-31,TRUE
NCT00837603,ClinicalTrials.gov,2009-02-04,2009-02-28,TRUE
NCT01803789,ClinicalTrials.gov,2013-03-01,2013-05-31,TRUE
NCT02694926,ClinicalTrials.gov,2016-02-08,2014-12-31,FALSE
NCT02775175,ClinicalTrials.gov,2016-05-14,2016-05-31,TRUE
NCT03141476,ClinicalTrials.gov,2017-03-21,2017-03-01,TRUE
NCT01135745,ClinicalTrials.gov,2010-05-05,2010-04-30,FALSE
NCT00933374,ClinicalTrials.gov,2009-07-03,2009-07-31,TRUE
NCT03268720,ClinicalTrials.gov,2017-08-15,2014-04-30,FALSE
NCT01002703,ClinicalTrials.gov,2009-10-23,2009-09-30,FALSE
NCT01083394,ClinicalTrials.gov,2010-02-26,2010-03-31,TRUE
NCT00929318,ClinicalTrials.gov,2009-06-26,2009-06-30,TRUE
NCT01716923,ClinicalTrials.gov,2012-10-26,2013-04-30,TRUE
NCT01065311,ClinicalTrials.gov,2010-02-08,2010-10-31,TRUE
NCT00727181,ClinicalTrials.gov,2008-07-29,2007-11-30,FALSE
NCT01856179,ClinicalTrials.gov,2011-11-29,2011-03-31,FALSE
NCT01401283,ClinicalTrials.gov,2011-07-08,2011-07-31,TRUE
NCT01589913,ClinicalTrials.gov,2011-10-05,2012-05-31,TRUE
NCT00894569,ClinicalTrials.gov,2009-05-06,2009-07-31,TRUE
NCT00976092,ClinicalTrials.gov,2009-09-11,2009-09-30,TRUE
NCT00204516,ClinicalTrials.gov,2005-09-13,2007-04-30,TRUE
NCT01797887,ClinicalTrials.gov,2013-02-21,2013-05-31,TRUE
NCT00799890,ClinicalTrials.gov,2008-11-28,2009-05-31,TRUE
NCT01247051,ClinicalTrials.gov,2010-11-23,2011-01-31,TRUE
NCT01045512,ClinicalTrials.gov,2010-01-08,2009-10-31,FALSE
NCT01714999,ClinicalTrials.gov,2012-10-24,2014-04-30,TRUE
NCT02034279,ClinicalTrials.gov,2014-01-07,2014-05-31,TRUE
NCT01759238,ClinicalTrials.gov,2012-12-17,2013-05-31,TRUE
NCT01078168,ClinicalTrials.gov,2010-03-01,2010-03-31,TRUE
NCT01357460,ClinicalTrials.gov,2011-05-16,2011-05-31,TRUE
NCT00772655,ClinicalTrials.gov,2008-10-14,2007-10-31,FALSE
NCT01797601,ClinicalTrials.gov,2013-02-18,2013-02-28,TRUE
NCT01378078,ClinicalTrials.gov,2011-06-16,2011-06-30,TRUE
NCT01735513,ClinicalTrials.gov,2012-11-22,2012-07-31,FALSE
NCT00275054,ClinicalTrials.gov,2006-01-10,2005-10-31,FALSE
NCT01021202,ClinicalTrials.gov,2009-10-06,2009-10-31,TRUE
NCT00674700,ClinicalTrials.gov,2008-05-06,2007-10-31,FALSE
NCT00987077,ClinicalTrials.gov,2009-09-29,2007-04-30,FALSE
NCT03272490,ClinicalTrials.gov,2017-08-31,2014-02-05,FALSE
NCT02557698,ClinicalTrials.gov,2015-09-21,2014-11-30,FALSE
NCT01986517,ClinicalTrials.gov,2013-11-11,2013-11-30,TRUE
NCT00094497,ClinicalTrials.gov,2004-10-19,2004-06-30,FALSE
NCT01683578,ClinicalTrials.gov,2012-09-03,2012-09-30,TRUE
NCT01791790,ClinicalTrials.gov,2013-02-13,2013-01-31,FALSE
NCT02177474,ClinicalTrials.gov,2014-06-19,2010-10-31,FALSE
NCT00663104,ClinicalTrials.gov,2008-04-21,2008-04-30,TRUE
NCT01047059,ClinicalTrials.gov,2010-01-10,2010-01-31,TRUE
NCT01296776,ClinicalTrials.gov,2011-02-14,2011-01-31,FALSE
NCT00853866,ClinicalTrials.gov,2009-02-27,2009-01-31,FALSE
NCT01209286,ClinicalTrials.gov,2010-09-23,2010-10-31,TRUE
NCT02188212,ClinicalTrials.gov,2014-07-03,2010-03-31,FALSE
NCT01891864,ClinicalTrials.gov,2013-06-24,2013-06-30,TRUE
NCT02935413,ClinicalTrials.gov,2016-10-13,2013-01-31,FALSE
NCT00769457,ClinicalTrials.gov,2008-10-08,2008-09-30,FALSE
NCT02596594,ClinicalTrials.gov,2015-10-12,2010-01-31,FALSE
NCT02541357,ClinicalTrials.gov,2015-09-01,2015-09-30,TRUE
NCT02247778,ClinicalTrials.gov,2014-09-21,2014-04-30,FALSE
NCT01785082,ClinicalTrials.gov,2013-01-25,2013-01-31,TRUE
NCT02588794,ClinicalTrials.gov,2015-10-27,2015-10-31,TRUE
NCT02188589,ClinicalTrials.gov,2014-07-04,2014-04-30,FALSE
NCT01065337,ClinicalTrials.gov,2010-02-08,2005-08-31,FALSE
NCT00326989,ClinicalTrials.gov,2006-05-16,2006-05-31,TRUE
NCT01171339,ClinicalTrials.gov,2010-07-27,2010-08-01,TRUE
NCT02374567,ClinicalTrials.gov,2015-01-05,2015-01-31,TRUE
NCT00691912,ClinicalTrials.gov,2008-06-04,2006-12-31,FALSE
NCT00866684,ClinicalTrials.gov,2009-03-19,2007-01-31,FALSE
NCT00714311,ClinicalTrials.gov,2008-07-09,2004-10-31,FALSE
NCT01457833,ClinicalTrials.gov,2011-10-19,2011-08-31,FALSE
NCT01425957,ClinicalTrials.gov,2011-08-26,2011-12-31,TRUE
NCT02178631,ClinicalTrials.gov,2014-06-25,2013-02-28,FALSE
NCT01114165,ClinicalTrials.gov,2010-04-23,2010-05-31,TRUE
NCT00618384,ClinicalTrials.gov,2008-02-08,2008-01-31,FALSE
NCT04229069,ClinicalTrials.gov,2020-01-07,2013-01-03,FALSE
NCT01349790,ClinicalTrials.gov,2011-05-05,2011-10-31,TRUE
NCT00815945,ClinicalTrials.gov,2008-12-30,2008-06-30,FALSE
NCT00717340,ClinicalTrials.gov,2008-07-16,2009-02-28,TRUE
NCT00546845,ClinicalTrials.gov,2007-10-17,2007-09-30,FALSE
NCT01816386,ClinicalTrials.gov,2012-10-28,2012-06-30,FALSE
NCT01900327,ClinicalTrials.gov,2013-06-27,2014-02-28,TRUE
NCT01896245,ClinicalTrials.gov,2013-07-05,2013-07-31,TRUE
NCT01264146,ClinicalTrials.gov,2010-12-17,2011-04-30,TRUE
NCT03184285,ClinicalTrials.gov,2017-06-03,2015-06-01,FALSE
NCT01330485,ClinicalTrials.gov,2011-04-04,2010-11-30,FALSE
NCT01729507,ClinicalTrials.gov,2012-05-28,2012-07-31,TRUE
NCT01035203,ClinicalTrials.gov,2009-12-17,2009-12-31,TRUE
NCT02116088,ClinicalTrials.gov,2014-04-14,2012-10-31,FALSE
NCT01079091,ClinicalTrials.gov,2010-03-01,2010-09-30,TRUE
NCT00150839,ClinicalTrials.gov,2005-09-06,2006-03-31,TRUE
NCT01066832,ClinicalTrials.gov,2010-02-09,2010-02-28,TRUE
NCT01382017,ClinicalTrials.gov,2011-06-23,2011-06-30,TRUE
NCT02547519,ClinicalTrials.gov,2015-08-29,2015-08-31,TRUE
NCT00604331,ClinicalTrials.gov,2008-01-17,2008-08-31,TRUE
NCT01103284,ClinicalTrials.gov,2010-04-13,2010-04-30,TRUE
NCT04157023,ClinicalTrials.gov,2019-11-01,2017-01-31,FALSE
NCT00953511,ClinicalTrials.gov,2009-08-03,2009-08-31,TRUE
NCT03134144,ClinicalTrials.gov,2017-04-25,2017-05-01,TRUE
NCT02189473,ClinicalTrials.gov,2014-07-07,2010-07-31,FALSE
NCT02080299,ClinicalTrials.gov,2014-03-01,2013-09-30,FALSE
NCT02848014,ClinicalTrials.gov,2016-06-29,2016-07-31,TRUE
NCT00560794,ClinicalTrials.gov,2007-11-19,2008-01-31,TRUE
NCT01701843,ClinicalTrials.gov,2012-07-11,2012-10-31,TRUE
NCT00433927,ClinicalTrials.gov,2007-02-09,2007-01-31,FALSE
NCT00730548,ClinicalTrials.gov,2008-06-19,2007-11-30,FALSE
NCT00822068,ClinicalTrials.gov,2009-01-13,2009-01-31,TRUE
NCT02157129,ClinicalTrials.gov,2014-05-27,2014-05-31,TRUE
NCT00167583,ClinicalTrials.gov,2005-09-09,2004-11-30,FALSE
NCT00145132,ClinicalTrials.gov,2005-09-01,2005-06-30,FALSE
NCT01879241,ClinicalTrials.gov,2013-06-12,2013-06-30,TRUE
NCT03299127,ClinicalTrials.gov,2017-09-27,2017-04-01,FALSE
NCT01907022,ClinicalTrials.gov,2013-07-19,2013-07-31,TRUE
NCT01326767,ClinicalTrials.gov,2011-03-29,2011-03-31,TRUE
NCT00785109,ClinicalTrials.gov,2008-11-04,2010-01-31,TRUE
NCT01080690,ClinicalTrials.gov,2010-01-27,2010-01-31,TRUE
NCT01901458,ClinicalTrials.gov,2013-07-10,2014-03-31,TRUE
NCT01145404,ClinicalTrials.gov,2010-05-21,2010-06-30,TRUE
NCT01088620,ClinicalTrials.gov,2010-03-16,2010-04-30,TRUE
NCT01458015,ClinicalTrials.gov,2011-08-05,2011-10-31,TRUE
NCT02383238,ClinicalTrials.gov,2014-07-24,2014-03-31,FALSE
NCT02639520,ClinicalTrials.gov,2015-12-11,2015-12-31,TRUE
NCT00810992,ClinicalTrials.gov,2008-12-17,2009-01-31,TRUE
NCT02744638,ClinicalTrials.gov,2016-03-31,2015-02-28,FALSE
NCT01755871,ClinicalTrials.gov,2012-12-19,2013-01-31,TRUE
NCT01069601,ClinicalTrials.gov,2010-02-15,2010-02-28,TRUE
NCT02728466,ClinicalTrials.gov,2016-03-09,2014-10-31,FALSE
NCT00525668,ClinicalTrials.gov,2007-09-04,2007-09-30,TRUE
NCT00590447,ClinicalTrials.gov,2007-12-28,2006-12-31,FALSE
NCT00977132,ClinicalTrials.gov,2009-09-14,2009-10-31,TRUE
NCT02478944,ClinicalTrials.gov,2014-11-05,2014-10-31,FALSE
NCT01620710,ClinicalTrials.gov,2012-06-13,2012-02-29,FALSE
NCT00787683,ClinicalTrials.gov,2008-11-06,2008-10-31,FALSE
NCT00993980,ClinicalTrials.gov,2009-10-13,2009-10-31,TRUE
NCT02134470,ClinicalTrials.gov,2014-05-06,2014-04-30,FALSE
NCT01330823,ClinicalTrials.gov,2011-04-05,2006-06-30,FALSE
NCT01352988,ClinicalTrials.gov,2011-04-29,2011-07-31,TRUE
NCT01921777,ClinicalTrials.gov,2013-08-06,2010-01-31,FALSE
NCT00405873,ClinicalTrials.gov,2006-11-29,2007-03-31,TRUE
NCT01092533,ClinicalTrials.gov,2010-03-23,2010-03-31,TRUE
NCT00344253,ClinicalTrials.gov,2006-06-22,2006-03-31,FALSE
NCT00888095,ClinicalTrials.gov,2009-04-23,2010-07-31,TRUE
NCT00988754,ClinicalTrials.gov,2009-10-01,2008-07-31,FALSE
NCT00979745,ClinicalTrials.gov,2009-09-17,2009-09-30,TRUE
NCT00355862,ClinicalTrials.gov,2006-07-24,2006-01-31,FALSE
NCT00718692,ClinicalTrials.gov,2008-07-18,2008-07-31,TRUE
NCT00910936,ClinicalTrials.gov,2009-05-29,2009-05-31,TRUE
NCT00595647,ClinicalTrials.gov,2008-01-04,2008-02-29,TRUE
NCT02007811,ClinicalTrials.gov,2013-11-21,2013-11-30,TRUE
NCT01097434,ClinicalTrials.gov,2010-03-31,2010-04-30,TRUE
NCT01074697,ClinicalTrials.gov,2010-02-23,2010-04-30,TRUE
NCT00776191,ClinicalTrials.gov,2008-10-20,2008-09-30,FALSE
NCT01888796,ClinicalTrials.gov,2013-06-20,2013-09-30,TRUE
NCT00874848,ClinicalTrials.gov,2009-04-01,2009-08-31,TRUE
NCT02344030,ClinicalTrials.gov,2015-01-13,2015-01-31,TRUE
NCT02637778,ClinicalTrials.gov,2015-12-15,2016-02-29,TRUE
NCT00366158,ClinicalTrials.gov,2006-08-18,2006-08-31,TRUE
NCT02149927,ClinicalTrials.gov,2014-04-22,2013-06-30,FALSE
NCT00963261,ClinicalTrials.gov,2009-08-20,2009-04-30,FALSE
NCT02306447,ClinicalTrials.gov,2014-12-01,2014-08-31,FALSE
NCT01249677,ClinicalTrials.gov,2010-11-29,2009-01-31,FALSE
NCT01242956,ClinicalTrials.gov,2010-11-16,2011-09-30,TRUE
NCT01566955,ClinicalTrials.gov,2012-03-22,2012-04-30,TRUE
NCT01108133,ClinicalTrials.gov,2010-04-20,2010-10-31,TRUE
NCT03079518,ClinicalTrials.gov,2017-03-03,2017-03-10,TRUE
NCT01328210,ClinicalTrials.gov,2011-03-30,2008-07-31,FALSE
NCT01669863,ClinicalTrials.gov,2012-08-15,2012-08-31,TRUE
NCT02128698,ClinicalTrials.gov,2014-04-29,2014-03-31,FALSE
NCT01476553,ClinicalTrials.gov,2011-11-11,2011-02-28,FALSE
NCT01700322,ClinicalTrials.gov,2012-09-04,2012-08-31,FALSE
NCT01789112,ClinicalTrials.gov,2013-02-08,2012-07-31,FALSE
NCT02919527,ClinicalTrials.gov,2016-09-27,2016-09-30,TRUE
NCT00708942,ClinicalTrials.gov,2008-07-01,2009-01-31,TRUE
NCT00256152,ClinicalTrials.gov,2005-09-10,2004-09-30,FALSE
NCT01068106,ClinicalTrials.gov,2010-02-11,2010-02-28,TRUE
NCT00176410,ClinicalTrials.gov,2005-09-13,2003-01-31,FALSE
NCT02325440,ClinicalTrials.gov,2014-09-04,2014-03-31,FALSE
NCT01644019,ClinicalTrials.gov,2012-07-12,2012-08-31,TRUE
NCT02535741,ClinicalTrials.gov,2015-08-21,2006-10-31,FALSE
NCT01318148,ClinicalTrials.gov,2011-03-17,2011-04-30,TRUE
NCT01203228,ClinicalTrials.gov,2010-09-15,2004-05-31,FALSE
NCT01154270,ClinicalTrials.gov,2010-06-29,2010-06-30,TRUE
NCT01908855,ClinicalTrials.gov,2013-07-19,2013-10-31,TRUE
NCT02743988,ClinicalTrials.gov,2016-04-07,2015-05-31,FALSE
NCT03330431,ClinicalTrials.gov,2017-09-27,2017-07-01,FALSE
NCT00604357,ClinicalTrials.gov,2008-01-17,2008-12-31,TRUE
NCT01615172,ClinicalTrials.gov,2012-06-04,2011-01-31,FALSE
NCT01061190,ClinicalTrials.gov,2010-02-01,2010-01-31,FALSE
NCT02077205,ClinicalTrials.gov,2014-02-04,2012-01-31,FALSE
NCT02888236,ClinicalTrials.gov,2016-08-30,2016-09-30,TRUE
NCT01594736,ClinicalTrials.gov,2012-05-07,2012-04-30,FALSE
NCT01835002,ClinicalTrials.gov,2013-04-15,2012-09-30,FALSE
NCT01965028,ClinicalTrials.gov,2013-10-14,2013-10-31,TRUE
NCT01020630,ClinicalTrials.gov,2009-11-23,2009-11-30,TRUE
NCT01832389,ClinicalTrials.gov,2012-10-29,2013-03-31,TRUE
NCT01939639,ClinicalTrials.gov,2013-08-27,2013-03-31,FALSE
NCT02606799,ClinicalTrials.gov,2015-10-01,2016-05-31,TRUE
NCT03467087,ClinicalTrials.gov,2018-02-27,2016-02-03,FALSE
NCT01656135,ClinicalTrials.gov,2012-07-31,2012-12-31,TRUE
NCT01228149,ClinicalTrials.gov,2010-08-20,2010-08-31,TRUE
NCT02340299,ClinicalTrials.gov,2015-01-10,2015-01-01,TRUE
NCT01571895,ClinicalTrials.gov,2012-04-04,2012-02-20,FALSE
NCT01801787,ClinicalTrials.gov,2013-02-26,2013-03-31,TRUE
NCT01560754,ClinicalTrials.gov,2012-03-09,2012-10-31,TRUE
NCT01692041,ClinicalTrials.gov,2012-05-03,2012-04-30,FALSE
NCT01229306,ClinicalTrials.gov,2010-10-26,2010-07-31,FALSE
NCT01071837,ClinicalTrials.gov,2010-02-18,2009-12-31,FALSE
NCT01106365,ClinicalTrials.gov,2010-04-16,2010-02-28,FALSE
NCT01913899,ClinicalTrials.gov,2013-07-30,2013-04-30,FALSE
NCT02079688,ClinicalTrials.gov,2014-03-04,2014-02-28,FALSE
NCT02039648,ClinicalTrials.gov,2014-01-16,2012-03-31,FALSE
NCT03531216,ClinicalTrials.gov,2018-05-09,2015-11-02,FALSE
NCT01108042,ClinicalTrials.gov,2010-04-14,2009-11-30,FALSE
NCT02541071,ClinicalTrials.gov,2015-08-06,2013-11-30,FALSE
NCT01652391,ClinicalTrials.gov,2012-07-23,2011-07-31,FALSE
NCT01969045,ClinicalTrials.gov,2013-10-21,2014-02-28,TRUE
NCT01515852,ClinicalTrials.gov,2012-01-23,2012-01-31,TRUE
NCT00932971,ClinicalTrials.gov,2009-07-03,2009-06-30,FALSE
NCT01627379,ClinicalTrials.gov,2012-06-13,2012-05-31,FALSE
NCT02027805,ClinicalTrials.gov,2014-01-03,2014-03-05,TRUE
NCT01991847,ClinicalTrials.gov,2013-11-18,2014-01-31,TRUE
NCT00798525,ClinicalTrials.gov,2008-11-25,2009-01-31,TRUE
