nct_id,start_date,study_first_submitted_date,study_first_submitted_qc_date,has_prospective_registration,nlm_download_date_description,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_date_type,verification_date,completion_date_type,completion_date,primary_completion_date_type,primary_completion_date,updated_at,start_month_year,verification_month_year,completion_month_year,primary_completion_month_year,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed,patient_registry,were_results_reported,days_compl_to_summary,days_reg_to_start,summary_result_12_month,summary_result_24_month
NCT01423747,2003-07-31,2011-08-25,2011-08-25,FALSE,NA,NA,NA,2015-06-25,2011-08-26,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-06-25,2015-06-26,ESTIMATED,NA,2015-06-30,ESTIMATED,2016-09-30,ACTUAL,2011-09-30,2024-09-26T17:19:04Z,2003-07,2015-06,2016-09,2011-09,NA,INTERVENTIONAL,NA,NA,Allogeneic Stem Cell Transplantation in Children and Adolescents With Acute Lymphoblastic Leukaemia,Allogeneic Stem Cell Transplantation in Children and Adolescents With Acute Lymphoblastic Leukaemia,UNKNOWN,ACTIVE_NOT_RECRUITING,PHASE3,400,ESTIMATED,St. Anna Kinderkrebsforschung,NA,3,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:19:04Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2947,FALSE,FALSE
NCT00930241,2009-07-31,2009-06-29,2009-06-29,TRUE,NA,NA,NA,2018-08-21,2009-06-30,ESTIMATED,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-22,ACTUAL,NA,2018-08-31,ACTUAL,2012-07-31,ACTUAL,2012-07-31,2024-09-25T21:02:40Z,2009-07,2018-08,2012-07,2012-07,NA,INTERVENTIONAL,NA,NA,Twice Daily Versus Once Daily Administration of the Tacrolimus in Lung Transplantation,Prospective Randomized Trial to Compare a Twice Daily to a Once Daily Administration of the Tacrolimus in Lung Transplanted Patients,TERMINATED,NA,PHASE3,25,ACTUAL,Hannover Medical School,NA,2,NA,"logistic reasons (insufficient funding, technical problems with MEMS)",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T21:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,32,FALSE,FALSE
NCT02685696,2013-10-31,2016-02-08,2016-02-14,FALSE,NA,NA,NA,2016-02-14,2016-02-19,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-02-14,2016-02-19,ESTIMATED,NA,2016-02-29,ACTUAL,2016-02-29,ACTUAL,2016-02-29,2024-09-25T21:02:40Z,2013-10,2016-02,2016-02,2016-02,NA,INTERVENTIONAL,NA,NA,Surgical Site Infection in Caesarean Section Using Alexis O Compared to Metal Retractors,To Investigate the Incidence of Surgical Site Infection in Low Risk Women Having a First Time Planned Caesarean Section Using the Alexis O Retractor and the Traditional Metal Retractor,COMPLETED,NA,NA,200,ACTUAL,"Charite University, Berlin, Germany",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-25T21:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-830,FALSE,FALSE
NCT01854255,2013-11-30,2013-05-12,2013-05-14,TRUE,NA,NA,NA,2022-07-07,2013-05-15,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-07-07,2022-07-08,ACTUAL,NA,2022-07-31,ACTUAL,2016-11-30,ACTUAL,2016-10-31,2024-09-25T21:02:40Z,2013-11,2022-07,2016-11,2016-10,NA,INTERVENTIONAL,PIPAC-GA01,NA,Intraperitoneal Aerosol Chemotherapy in Gastric Cancer,"Feasibility, Efficacy and Safety of Pressurized Intraperitoneal Aerosol Chemotherapy (PIPAC) With Cisplatin and Doxorubicin in Patients With Gastric Cancer and Peritoneal Carcinomatosis: an Open-label, Single-arm, Phase II Clinical Trial",COMPLETED,NA,PHASE2,35,ACTUAL,Ruhr University of Bochum,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T21:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,202,FALSE,FALSE
NCT00678756,2008-03-31,2008-05-14,2008-05-14,FALSE,NA,NA,NA,2010-06-07,2008-05-16,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-06-07,2010-06-08,ESTIMATED,NA,2010-06-30,ESTIMATED,2009-12-31,ESTIMATED,2009-10-31,2024-09-26T17:19:04Z,2008-03,2010-06,2009-12,2009-10,NA,INTERVENTIONAL,VITAKET,NA,"Investigation of Antipsoriatic Effects of UVB-induced Synthesis of 1alpha, 25-Dihydroxyvitamin D3 (1alpha, 25(OH)2D3, Calcitriol)in Keratinocytes of Psoriatic Skin, Using Cytochrom-P(CYP)Inhibitor Ketokonazol","Investigation of Antipsoriatic Effects of UVB-induced Synthesis of 1alpha, 25-Dihydroxyvitamin D3 (1alpha, 25(OH)2D3, Calcitriol)in Keratinocytes of Psoriatic Skin, Using Cytochrom-P(CYP)Inhibitor Ketokonazol",UNKNOWN,ACTIVE_NOT_RECRUITING,PHASE2,12,ESTIMATED,Technische Universität Dresden,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:19:04Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-44,FALSE,FALSE
NCT01208194,2010-06-30,2010-08-27,2010-09-22,FALSE,NA,NA,NA,2014-06-19,2010-09-23,ESTIMATED,NA,NA,NA,NA,NA,NA,2014-06-19,2014-06-20,ESTIMATED,NA,2014-06-30,ACTUAL,2013-03-31,ACTUAL,2012-12-31,2024-09-25T21:02:40Z,2010-06,2014-06,2013-03,2012-12,NA,INTERVENTIONAL,IMPACT,NA,Efficacy Study of a Maintenance Therapy With Immunomodulator MGN1703 in Patients With Advanced Colorectal Carcinoma,"Phase 2, Randomized, Double-blind, Placebo-controlled, Multi-Center Study of a Maintenance Therapy With Immunomodulator MGN1703 in Patients With Advanced Colorectal Carcinoma With Disease Control After Initial First-line Therapy",COMPLETED,NA,PHASE2,59,ACTUAL,Mologen AG,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T21:02:40Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,-58,FALSE,FALSE
NCT01108146,2008-10-31,2010-02-16,2010-04-20,FALSE,NA,NA,NA,2018-11-19,2010-04-21,ESTIMATED,NA,NA,NA,NA,NA,NA,2018-11-19,2018-11-21,ACTUAL,NA,2018-11-30,ACTUAL,2012-10-31,ACTUAL,2012-10-31,2024-09-25T07:28:25Z,2008-10,2018-11,2012-10,2012-10,NA,INTERVENTIONAL,NA,NA,Hydrocortisone in the Treatment of Intrusions in Patients With Posttraumatic Stress Disorder,"Monocentric, Double-blind Placebo-Controlled, Randomized Cross-Sectional Clinical Trial of Hydrocortisone (10 and 30 mg/d) in Outpatients With Posttraumatic-Stress-Disorder (PTSD)",COMPLETED,NA,NA,30,ACTUAL,"Central Institute of Mental Health, Mannheim",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T07:28:25Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-473,FALSE,FALSE
NCT02552654,2015-09-30,2015-09-16,2015-09-16,TRUE,NA,NA,NA,2016-09-30,2015-09-17,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-09-30,2016-10-03,ESTIMATED,NA,2016-09-30,ACTUAL,2016-01-31,ACTUAL,2015-11-30,2024-09-26T07:28:43Z,2015-09,2016-09,2016-01,2015-11,NA,INTERVENTIONAL,NA,NA,Cortisol and the Formation of Intrusive Memories,Cortisol and the Formation of Intrusive Memories: An Experimental Approach With a Trauma Film Paradigm,COMPLETED,NA,NA,60,ACTUAL,"Charite University, Berlin, Germany",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T07:28:43Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,14,FALSE,FALSE
NCT00508664,2007-07-31,2007-07-27,2007-07-27,TRUE,NA,NA,NA,2015-06-01,2007-07-30,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-06-01,2015-06-02,ESTIMATED,NA,2015-06-30,ACTUAL,2015-02-28,ACTUAL,2015-02-28,2024-09-26T17:19:04Z,2007-07,2015-06,2015-02,2015-02,NA,INTERVENTIONAL,DeLOS II,NA,"Docetaxel, Cisplatin (TP) + Radiation +/- Cetuximab in Larynx Carcinoma (CA)","Randomised Phase II Screening Study to be Used in an TP/TPF-chemotherapy (Short Induction) Before TP/TPF-induction, Radiotherapy With or Without Cetuximab in the Primary Therapy of the Only by Laryngectomy Operable Carcinoma of the Larynx/Hypopharynx",COMPLETED,NA,PHASE2,180,ACTUAL,University of Leipzig,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:19:04Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,4,FALSE,FALSE
NCT00943449,2009-07-31,2009-07-21,2009-07-21,TRUE,NA,NA,NA,2014-01-15,2009-07-22,ESTIMATED,NA,NA,NA,NA,NA,NA,2014-01-15,2014-01-16,ESTIMATED,NA,2014-01-31,ACTUAL,2013-09-30,ACTUAL,2012-06-30,2024-09-26T17:19:04Z,2009-07,2014-01,2013-09,2012-06,NA,INTERVENTIONAL,Shelter,NA,4SC-201 (Resminostat) and Sorafenib in Advanced Hepatocellular Carcinoma,"A Proof-of-concept Phase II Study to Evaluate Efficacy, Safety and Pharmacokinetics of 4SC-201 and the Treatment Combination of Sorafenib Plus 4SC-201 in Patients With Hepatocellular Carcinoma Exhibiting Progressive Disease Under Sorafenib Treatment",COMPLETED,NA,PHASE2,57,ACTUAL,4SC AG,NA,2,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:19:04Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,10,FALSE,FALSE
NCT02858817,2016-11-28,2016-07-28,2016-08-05,TRUE,NA,NA,NA,2019-07-11,2016-08-08,ESTIMATED,NA,NA,NA,NA,NA,NA,2019-07-11,2019-07-15,ACTUAL,ACTUAL,2018-02-28,ACTUAL,2017-11-16,ACTUAL,2017-11-16,2024-09-26T17:19:04Z,2016-11-28,2018-02,2017-11-16,2017-11-16,NA,INTERVENTIONAL,NA,NA,Safety and Protective Efficacy of IV Immunization With Cryopreserved PfSPZ Under A/P Chemoprophylaxis,Safety and Protective Efficacy of Intravenous Immunization With Cryopreserved Plasmodium Falciparum Sporozoites Under Atovaquone/Proguanil Chemoprophylaxis,COMPLETED,NA,PHASE1,30,ACTUAL,University Hospital Tuebingen,NA,3,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNDECIDED,NA,2024-09-26T17:19:04Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,123,FALSE,FALSE
NCT00571168,2005-07-31,2007-12-10,2007-12-10,FALSE,NA,NA,NA,2010-01-11,2007-12-11,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-01-11,2010-01-12,ESTIMATED,NA,2010-01-31,ESTIMATED,2010-12-31,ESTIMATED,2010-12-31,2024-09-26T17:19:04Z,2005-07,2010-01,2010-12,2010-12,NA,INTERVENTIONAL,EmNa,NA,Efficacy and Safety of Aprepitant in Subjects With Multiple Myeloma During and After High-dose Chemotherapy,"Randomised, Placebo Controlled, Single-center, Double-blind Clinical Trial to Investigate Efficacy and Safety of Aprepitant Combined With Kevatril and Dexamethasone Versus Placebo Combined With Kevatril and Dexamethasone in Prevention of Acute and Delayed High-dose Chemotherapy-induced Nausea and Vomiting in Subjects With Multiple Myeloma Receiving an Autologous Peripheral Blood Stemcell Transplantation.",UNKNOWN,RECRUITING,PHASE3,362,ESTIMATED,Heidelberg University,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:19:04Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-862,FALSE,FALSE
NCT02507167,2012-11-30,2015-07-22,2015-07-22,FALSE,NA,NA,NA,2015-07-22,2015-07-23,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-07-22,2015-07-23,ESTIMATED,NA,2015-07-31,ACTUAL,2014-12-31,ACTUAL,2013-07-31,2024-09-26T17:25:00Z,2012-11,2015-07,2014-12,2013-07,NA,INTERVENTIONAL,NA,NA,Impact of Two Genetic Variants of OATP1B3 or MRP2 or Rifampin on Systemic Disposition and Biological Efficacy of CCK-8,Impact of Two Genetic Variants of OATP 1B3 or MRP 2 or Rifampin Mediated Transporter Inhibition on Systemic Disposition and Biological Efficacy of CCK-8 in 36 Healthy Male Individuals,COMPLETED,NA,PHASE1,19,ACTUAL,University Medicine Greifswald,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-964,FALSE,FALSE
NCT02148770,2014-11-30,2014-05-14,2014-05-27,TRUE,NA,NA,NA,2016-05-27,2014-05-28,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-05-27,2016-05-30,ESTIMATED,NA,2015-06-30,ESTIMATED,2017-05-31,ESTIMATED,2017-05-31,2024-09-26T07:34:26Z,2014-11,2015-06,2017-05,2017-05,NA,INTERVENTIONAL,NA,NA,The Effect of Neurofeedback on Eating Behaviour,Modulating Functional Connectivity Between Eating-related Brain Areas by Neurofeedback,UNKNOWN,RECRUITING,NA,50,ESTIMATED,University Hospital Tuebingen,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,We will share the data inside the EU-consortium,2024-09-26T07:34:26Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,200,FALSE,FALSE
NCT02296372,2014-11-30,2014-11-04,2014-11-18,TRUE,NA,NA,NA,2017-02-07,2014-11-20,ESTIMATED,NA,NA,NA,NA,NA,NA,2017-02-07,2017-02-09,ESTIMATED,NA,2017-02-28,ACTUAL,2016-06-30,ACTUAL,2016-04-30,2024-09-26T17:25:00Z,2014-11,2017-02,2016-06,2016-04,NA,INTERVENTIONAL,NA,NA,"Accuracy, Feasibility and Acceptance of Continuous Glucose Monitoring in Critically Ill Patients","Pilot Observation of Continuous Glucose Monitoring in Critically Ill Patients Under Consideration of Accuracy, Feasibility and Acceptance by Ward Staff",COMPLETED,NA,NA,20,ACTUAL,"Charite University, Berlin, Germany",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,26,FALSE,FALSE
NCT01115192,2010-05-01,2010-05-03,2010-05-03,TRUE,NA,NA,NA,2018-11-16,2010-05-04,ESTIMATED,NA,NA,NA,NA,NA,NA,2018-11-16,2018-11-19,ACTUAL,ACTUAL,2018-11-30,ACTUAL,2010-12-31,ACTUAL,2010-12-31,2024-09-26T17:25:00Z,2010-05-01,2018-11,2010-12-31,2010-12-31,NA,INTERVENTIONAL,NA,NA,Blephacura Versus Baby Shampoo to Treat Blepharitis,Blephacura Versus Baby Shampoo to Treat Blepharitis,COMPLETED,NA,NA,144,ACTUAL,University of Cologne,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2,FALSE,FALSE
NCT00933218,2009-06-30,2009-06-29,2009-07-06,TRUE,NA,NA,NA,2010-10-19,2009-07-07,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-10-19,2010-10-20,ESTIMATED,NA,2009-07-31,ACTUAL,2009-11-30,ACTUAL,2009-11-30,2024-09-26T17:25:00Z,2009-06,2009-07,2009-11,2009-11,NA,INTERVENTIONAL,Be-MaGIC,NA,"Beer, Marathon, Genetics, Inflammation and the Cardiovascular System: Be-MaGIC-Trial",Effects of Polyphenols on Changes of Inflammatory and Cardiovascular Status After a Marathon Run,COMPLETED,NA,NA,250,ESTIMATED,Technical University of Munich,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,1,FALSE,FALSE
NCT01236807,2010-12-31,2010-11-08,2010-11-08,TRUE,NA,NA,NA,2022-06-21,2010-11-09,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-06-21,2022-06-24,ACTUAL,NA,2022-06-30,ACTUAL,2016-12-31,ACTUAL,2016-08-31,2024-09-26T07:34:26Z,2010-12,2022-06,2016-12,2016-08,NA,INTERVENTIONAL,NA,NA,MR INFORM - MR Perfusion Imaging to Guide Management of Patients With Stable Coronary Artery Disease,MR INFORM - a Randomized Non-inferiority Multicenter Trial Comparing MR Perfusion Imaging and Fractional Flow Reserve (FFR) to Guide Management of Patients With Stable Coronary Artery Disease,COMPLETED,NA,NA,915,ACTUAL,King's College London,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T07:34:26Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,53,FALSE,FALSE
NCT01427985,2011-06-30,2011-08-31,2011-09-01,FALSE,NA,NA,NA,2016-04-05,2011-09-02,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-04-05,2016-04-06,ESTIMATED,NA,2016-04-30,ACTUAL,2012-07-31,ACTUAL,2012-07-31,2024-09-25T07:28:25Z,2011-06,2016-04,2012-07,2012-07,NA,INTERVENTIONAL,NA,NA,Influence of Premedication Protocols for Neonatal Endotracheal Intubation on Cerebral Oxygenation,The Influence of Two Different Premedication Protocols for Endotracheal Intubation in Neonates on Cerebral Oxygenation,COMPLETED,NA,PHASE4,24,ACTUAL,University of Ulm,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T07:28:25Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-62,FALSE,FALSE
NCT00554502,2008-02-29,2007-10-29,2007-11-05,TRUE,NA,NA,NA,2015-09-21,2007-11-07,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-09-21,2015-09-22,ESTIMATED,NA,2015-09-30,ACTUAL,2015-02-28,ACTUAL,2015-02-28,2024-09-25T07:28:25Z,2008-02,2015-09,2015-02,2015-02,NA,INTERVENTIONAL,STOP-IgAN,NA,Supportive Versus Immunosuppressive Therapy for the Treatment Of Progressive IgA Nephropathy,Supportive Versus Immunosuppressive Therapy for the Treatment Of Progressive IgA Nephropathy,COMPLETED,NA,PHASE3,148,ESTIMATED,RWTH Aachen University,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T07:28:25Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,123,FALSE,FALSE
NCT00449969,2007-04-30,2007-03-20,2007-03-20,TRUE,NA,NA,NA,2011-04-21,2007-03-21,ESTIMATED,NA,NA,NA,NA,NA,NA,2011-04-21,2011-04-22,ESTIMATED,NA,2011-04-30,ACTUAL,2010-12-31,ACTUAL,2009-04-30,2024-09-26T07:34:26Z,2007-04,2011-04,2010-12,2009-04,NA,INTERVENTIONAL,NA,NA,Out-of-hospital Cardiopulmonary Resuscitation and AED Feedback,Quality of Out-of-hospital Cardiopulmonary Resuscitation (CPR) With Real Time Automated Feedback: a Prospective Randomized Study,COMPLETED,NA,NA,312,ACTUAL,University Hospital Muenster,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T07:34:26Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,41,FALSE,FALSE
NCT01798160,2010-02-28,2013-02-16,2013-02-21,FALSE,NA,NA,NA,2015-10-18,2013-02-25,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-10-18,2015-10-20,ESTIMATED,NA,2015-10-31,ACTUAL,2013-05-31,ACTUAL,2013-05-31,2024-09-26T17:25:00Z,2010-02,2015-10,2013-05,2013-05,NA,INTERVENTIONAL,NA,NA,Selective Internal Radiation Therapy (SIRT) Versus Transarterial Chemoembolisation (TACE) for the Treatment of Hepatocellular Carcinoma (HCC).,Selective Internal Radiation Therapy (SIRT) Versus Transarterial Chemoembolisation (TACE) for the Treatment of Hepatocellular Carcinoma (HCC).,COMPLETED,NA,PHASE4,24,ESTIMATED,Johannes Gutenberg University Mainz,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1084,FALSE,FALSE
NCT02340351,2007-07-31,2015-01-13,2015-01-15,FALSE,NA,NA,NA,2015-01-15,2015-01-16,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-01-15,2015-01-16,ESTIMATED,NA,2015-01-31,ACTUAL,2013-08-31,ACTUAL,2009-03-31,2024-09-26T17:25:00Z,2007-07,2015-01,2013-08,2009-03,NA,INTERVENTIONAL,NA,NA,Auricular Acupuncture vs. Progressive Muscle Relaxation in Patients With Anxiety Disorders or Major Depressive Disorder.,Auricular Acupuncture Versus Progressive Muscle Relaxation in Patients With Anxiety Disorders or Major Depressive Disorder.,COMPLETED,NA,NA,136,ACTUAL,Universitätsklinikum Hamburg-Eppendorf,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T17:25:00Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2723,FALSE,FALSE
NCT00691002,2008-05-31,2008-06-03,2008-06-03,FALSE,NA,2018-01-29,NA,2021-08-02,2008-06-05,ESTIMATED,2021-08-02,2021-08-26,ACTUAL,NA,NA,NA,2021-08-02,2021-08-26,ACTUAL,NA,2021-08-31,ACTUAL,2010-01-31,ACTUAL,2010-01-31,2024-09-25T07:28:25Z,2008-05,2021-08,2010-01,2010-01,NA,INTERVENTIONAL,NA,NA,Efficacy and Safety of Calcipotriol Plus Hydrocortisone Ointment in Psoriasis Vulgaris on the Face and Skin Folds,Calcipotriol Plus Hydrocortisone in Psoriasis Vulgaris on the Face and on the Intertriginous Areas,COMPLETED,NA,PHASE3,1245,ACTUAL,LEO Pharma,NA,4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T07:28:25Z,INDUSTRY,NA,NA,NA,NA,NA,NA,TRUE,2920,-3,FALSE,FALSE
NCT01302951,2008-07-31,2011-01-17,2011-02-23,FALSE,NA,NA,NA,2011-02-23,2011-02-24,ESTIMATED,NA,NA,NA,NA,NA,NA,2011-02-23,2011-02-24,ESTIMATED,NA,2011-02-28,ACTUAL,2010-07-31,ACTUAL,2010-07-31,2024-09-25T07:34:05Z,2008-07,2011-02,2010-07,2010-07,NA,INTERVENTIONAL,MOXI,NA,Penetration of Moxifloxacin Into Liver Tissue of Patients Undergoing Liver Resection.,Study on Pharmacokinetics of Moxifloxacin in Serum and Liver Tissue of Patients Undergoing Liver Resection Due to Primary or Secondary Tumor of the Liver,COMPLETED,NA,PHASE4,34,ACTUAL,"University Hospital, Saarland",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T07:34:05Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-900,FALSE,FALSE
NCT03031002,2015-02-28,2017-01-14,2017-01-24,FALSE,NA,NA,NA,2017-01-24,2017-01-25,ESTIMATED,NA,NA,NA,NA,NA,NA,2017-01-24,2017-01-25,ESTIMATED,NA,2017-01-31,ACTUAL,2016-07-31,ACTUAL,2016-07-31,2024-09-26T17:31:07Z,2015-02,2017-01,2016-07,2016-07,NA,INTERVENTIONAL,NA,NA,Extinction Generalization in Exposure Therapy,Extinction Generalization in Exposure Therapy for Spider Phobia,COMPLETED,NA,NA,77,ACTUAL,Ruhr University of Bochum,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-26T17:31:07Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-686,FALSE,FALSE
NCT01666600,2012-08-31,2012-07-12,2012-08-10,TRUE,NA,NA,NA,2017-10-30,2012-08-16,ESTIMATED,NA,NA,NA,NA,NA,NA,2017-10-30,2017-11-01,ACTUAL,NA,2017-10-31,ACTUAL,2017-09-30,ACTUAL,2017-03-31,2024-09-26T07:40:16Z,2012-08,2017-10,2017-09,2017-03,NA,INTERVENTIONAL,NA,NA,NOA-12: BIBF1120 and R-RT in Glioblastoma,"A Phase I/II, Randomized, Open-label, Multi-centre Study of BIBF1120 + Reirradiation (R-RT) Versus Reirradiation in the Treatment of Patients With First or Second Progression of Glioblastoma",TERMINATED,NA,PHASE1/PHASE2,63,ACTUAL,University Hospital Heidelberg,NA,2,NA,Interim Analysis for Feasibility,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T07:40:16Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,50,FALSE,FALSE
